fecha,precio,pronostico
2005-08-06,73.39174233333334,85.01767324736855
2015-03-28,210.83494566666664,211.52578391403495
2017-11-15,156.61979566666665,146.40792184035092
2017-09-27,111.604996,122.98402531929837
2002-06-09,31.877158,32.999982782456044
2012-10-29,161.66716,161.363817124561
2003-07-07,70.785344,67.02325407368424
2009-09-20,182.5049253333333,188.93207906140336
2019-12-17,307.62551633333334,343.7720687245627
2017-03-22,146.92794033333334,121.59586406491245
2011-11-13,59.36884499999999,70.69194310175456
2007-03-21,96.38446333333331,103.72088303684203
2017-04-12,87.15243099999999,107.53613125964897
2005-05-19,65.646907,65.67440097894732
2011-03-12,77.83084766666667,81.80602021929813
1998-12-11,26.357525,22.552887526315743
2020-03-23,349.5508333333333,349.54771929824545
2004-06-09,57.46318466666667,57.384903054385774
2006-09-14,88.66721799999999,97.29391865789475
2007-07-18,85.12818166666666,81.89844065438591
2001-04-17,67.24017366666668,65.00069200526309
2017-02-24,190.34700533333333,187.1742975228069
1999-09-20,32.649546666666666,31.72479270175428
1998-12-12,23.06585833333333,21.256498517543797
2007-12-11,94.50585433333332,91.51756321052608
2013-01-26,186.02858433333336,181.89190495789524
2019-07-29,115.07135233333332,117.63302632456146
2015-02-25,200.3188046666667,179.06416276315744
2010-02-03,127.49713766666667,137.60505835964918
2008-01-14,95.76656066666668,94.97292330175439
1998-02-16,167.35442666666668,161.19068737719275
2004-03-14,70.264998,72.89695961403514
2014-07-20,147.58873433333335,159.629138419298
1996-01-08,21.495833333333334,26.66908994027623
2018-05-18,69.29706866666668,69.63581432631563
2015-10-01,1223.758215,1842.8761086140328
2004-05-20,73.77814766666667,77.50858653684195
2002-06-20,37.40561633333333,36.59587300701762
2008-03-30,93.840655,96.61007092456131
2013-05-19,137.626772,160.36832708947384
2019-10-13,350.3018493333334,385.79193317719245
2019-08-10,138.32313033333332,143.78218266315818
2018-04-09,108.21183866666668,110.3748425701756
2017-07-23,65.20172133333334,69.68840706140365
2010-05-10,152.47028200000003,149.18335956491234
2021-02-05,250.3358333333333,266.88955263157914
2008-12-28,168.28746666666666,155.62843755263145
2004-12-23,69.21873900000001,66.15781909473675
2016-08-29,222.60918833333332,246.74446331228108
2002-08-08,47.310195,46.30834154385966
2002-08-16,44.030695,45.2135298929824
2000-06-06,45.594750000000005,37.69245431929836
2001-05-22,44.943042,42.658466005263186
2006-04-13,39.030089,46.454318526315845
2015-05-05,171.04032966666668,174.6970563000002
2001-03-15,82.50874133333333,77.38680869824579
2009-04-13,78.298305,81.0399784298246
2016-12-04,86.52276066666667,123.65133792280729
1999-11-16,32.33595666666667,31.602703964912305
1996-11-05,2.6165833333333333,3.642177850877195
2013-07-05,192.79201566666663,189.68613791578932
2019-05-29,125.18578366666668,137.73318647017518
1997-08-27,46.78241333333333,43.70883210526319
1999-07-03,26.79764,30.896856561403574
1996-02-15,6.016666666666667,8.191458333333326
2020-03-24,361.9783333333333,343.4827521929826
2005-03-27,70.82779666666666,69.09900958070156
2010-06-05,69.40917766666666,77.79330725614045
2003-01-19,73.26273433333333,71.02346876315804
2012-05-24,63.974796,53.26539697368411
2005-11-28,69.57028366666667,70.15828666666657
2013-08-08,188.66710833333332,154.18386334035105
2007-09-29,78.41834666666666,73.55593333157904
2012-05-11,47.27066133333333,43.86563939999994
2002-09-13,50.08650533333334,48.85543484035087
1999-12-27,32.848960425531914,32.60105591004114
2010-12-22,76.550912,76.71059741929851
2012-07-14,58.225896,65.34016523684228
2003-06-19,73.78969666666667,69.8658373543859
2019-10-31,179.17114633333335,197.52683386315803
2001-02-09,83.76447233333333,79.17131647368397
2012-03-16,137.98712366666666,131.64908969122843
1996-01-16,29.20833333333333,31.142226315789372
2019-09-29,334.8694223333333,350.0613165192986
2007-01-02,59.216568,61.073411668421166
2003-02-04,77.08460466666666,74.35975386315783
1999-02-12,23.88136,25.992264552631596
2019-08-18,122.718332,133.7291596070177
2017-06-24,65.88230399999999,67.49448757543867
2008-07-04,56.01957766666666,60.067244764912125
1996-03-28,2.488375,2.2867714912280754
2014-12-13,189.01694466666663,177.02863168596465
2013-06-24,176.694735,159.00940984561433
2007-08-04,108.856014,101.11515135789494
2008-10-21,95.88230066666668,78.75701314912298
2004-03-22,72.693748,72.2471102964911
2017-10-16,123.565961,128.83970701578977
2010-08-24,97.17753766666668,94.31452454210542
2017-09-18,122.36738733333334,117.0817405175439
2004-10-31,68.86645666666665,69.11633322806999
1995-10-17,2.913,3.0355495614035095
2010-09-09,105.343111,95.23554385614048
2000-06-25,35.94229166666667,39.0254493807018
2020-07-02,209.1833333333333,220.51432236842135
1996-06-21,2.3969166666666664,3.0268385964912246
2007-02-26,108.25106166666666,106.35947034912273
2004-08-29,49.43105966666667,52.04889578070183
2017-01-12,126.337562,117.6519695070177
2001-01-15,78.673214,71.61054807894755
2018-07-18,88.80979400000001,82.23192249649135
2011-10-16,44.797394,69.12120485438585
2000-10-25,53.61134066666667,44.850608014035124
2003-07-17,72.10151066666667,71.60823991578935
1998-05-04,30.57049333333333,30.608122280701785
2017-11-18,136.393189,126.08379806666674
2017-12-02,80.58196,76.98123026315776
1997-08-14,45.01074666666667,43.840929958333305
2020-04-15,241.53666666666663,242.98165789473634
2003-08-23,68.30259333333333,67.83348605087737
2010-11-11,110.92105266666664,110.18413426842127
1998-04-20,54.174868333333336,52.78961635964904
2013-12-16,180.12804733333334,173.90126195263173
2012-02-11,50.11346833333334,50.69227976491222
2004-01-31,60.41524933333333,64.27715722807034
2008-02-07,108.14370466666666,106.19152201754372
